Year;Month;Day;Tmin;Tmax;Tmean;Rain;Radiation;Humidity;UN;UX;ETPP;Wind
2010;11;21;4.5;7.2;5.8;4;425;87;79;95;0.3;2.2
2010;11;22;3.5;4.7;4.1;0.5;81;89;81;97;0.1;1.5
2010;11;23;3.2;4.6;3.9;0;157;83.5;75;92;0.5;1.9
2010;11;24;3.1;5.4;4.2;0.5;250;85;74;96;0.5;1.8
2010;11;25;0.4;3.8;2.1;4.5;183;91.5;86;97;0.2;3.3
2010;11;26;-2.2;1.9;-0.2;0.5;288;83.5;73;94;0.3;1.8
2010;11;27;-3.1;-0.9;-2;0;184;92.5;87;98;0.1;1.2
2010;11;28;-4.8;0.7;-2.1;0;161;97.5;96;99;0;1.3
2010;11;29;-1.1;2.7;0.8;0.5;206;79.5;61;98;0.5;2.1
2010;11;30;-5.6;-1.3;-3.4;0;312;86.5;78;95;0.1;2.4
2010;12;1;-3.5;-0.7;-2.1;0;164;85;78;92;0.2;2.3
2010;12;2;-4.3;0.6;-1.9;0;533;80.5;64;97;0;1.7
2010;12;3;-6;-1.3;-3.7;0;194;91;85;97;0.1;1
2010;12;4;-3.5;-0.3;-1.9;0;521;77;62;92;0.1;2
2010;12;5;-5.3;3;-1.2;0.5;139;84.5;70;99;0.1;1.4
2010;12;6;1.3;10.8;6.1;6.5;77;96.5;93;100;0.3;1.7
2010;12;7;3.2;10.4;6.8;3;132;92.5;85;100;0;1.4
2010;12;8;5.3;13.3;9.3;3.5;225;90.5;81;100;0.5;2.7
2010;12;9;-1;2;0.5;0;159;80.5;70;91;0.3;1.9
2010;12;10;-2.7;2.8;0;0;162;93.5;89;98;0.1;1.2
2010;12;11;0.5;5.1;2.8;0;200;88;78;98;0.2;1.3
2010;12;12;1.5;5.8;3.7;0;275;83.5;69;98;0.2;1.8
2010;12;13;-1.7;2;0.1;0;541;78;65;91;0.1;2.8
2010;12;14;-6.8;-0.3;-3.6;0;267;79;66;92;0.2;2.5
2010;12;15;-5.1;-1.4;-3.2;0;369;78;60;96;0.2;2.8
2010;12;16;-10.4;1;-4.7;0;221;88.5;80;97;0.1;3.2
2010;12;17;-9.7;1.2;-4.2;1;258;86.5;75;98;0;2.9
2010;12;18;-11.8;1.7;-5.1;0;321;78;62;94;0;3.8
2010;12;19;-2.5;5.9;1.7;4;524;75.5;58;93;0.2;4.6
2010;12;20;3;7.4;5.2;2.5;126;90.5;82;99;0.2;3.2
2010;12;21;3.4;6.4;4.9;22;146;93.5;88;99;0.1;1.3
2010;12;22;5.2;8.5;6.8;13.5;132;99.5;99;100;0.1;1.1
2010;12;23;5.5;11.1;8.3;2.5;236;94;88;100;0.3;2
2010;12;24;-1.4;0.5;-0.4;0;127;89;83;95;0.3;4.1
2010;12;25;-4.8;-2.8;-3.8;0;324;85;76;94;0.4;5.2
2010;12;26;-11.8;-3.1;-7.4;0;591;79;65;93;0;2
2010;12;27;-6.3;-3.5;-4.9;0;352;87.5;79;96;0;1.6
2010;12;28;-10.6;0.9;-4.9;0.5;219;95;91;99;0;0.7
2010;12;29;0.3;3.5;1.9;0;188;99;98;100;0;0.8
2010;12;30;1.4;5;3.2;0;153;95;90;100;0.2;1.8
2010;12;31;1;2.2;1.6;0;125;96.5;93;100;0.1;2.3
2011;1;1;-0.8;1.3;0.2;0;106;98;96;100;0;1.4
2011;1;2;-0.8;3.6;1.4;0;292;78.5;60;97;0.4;3.5
2011;1;3;-3.6;2.7;-0.4;0;772;77.5;61;94;0;2
2011;1;4;-3.6;-1.5;-2.5;0;121;88.5;78;99;0.1;1
2011;1;5;-5.4;7.3;1;1;294;90;81;99;0.3;1.8
2011;1;6;0;10.2;5.1;5.5;138;88.5;80;97;0;5.3
2011;1;7;8.5;14.4;11.4;3;182;86.5;75;98;0.6;3
2011;1;8;8.2;14.4;11.3;0.5;283;82;67;97;0.7;2.9
2011;1;9;5.4;9.7;7.6;12;79;83.5;69;98;0.3;2.8
2011;1;10;-0.9;7.5;3.3;0;655;84.5;72;97;0;1.5
2011;1;11;0.1;6.7;3.4;3;142;93.5;88;99;0;2.5
2011;1;12;4.4;9.9;7.1;1;151;89.5;80;99;0.6;3
2011;1;13;6;10.9;8.4;0;119;94.5;90;99;0;3.1
2011;1;14;8.1;12.7;10.4;0;331;79;60;98;0.4;1.5
2011;1;15;6.6;13.2;9.9;0;648;76.5;54;99;0.2;1.4
2011;1;16;-1.8;3.7;1;0.5;306;99.5;99;100;0;0.7
2011;1;17;-1.3;5.3;2;0;306;100;100;100;0.1;0.9
2011;1;18;1.3;9.2;5.2;1;343;89;78;100;0.1;1.4
2011;1;19;1.3;6.4;3.8;0;555;73;56;90;0.5;3.1
2011;1;20;-0.5;4.3;1.9;0;485;80;64;96;0.4;3.5
2011;1;21;-1.7;2.4;0.4;0;723;73;59;87;0.6;4.7
2011;1;22;-3.8;1.4;-1.2;0;466;69;54;84;0.7;3.4
2011;1;23;-6.6;3.1;-1.8;0;805;71;50;92;0.2;2.8
2011;1;24;-3.1;2.7;-0.2;0;214;89;83;95;0.2;0.8
2011;1;25;0.2;7;3.6;0;533;74;52;96;0.3;1.6
2011;1;26;1.6;4.4;3;2.5;327;94.5;89;100;0.3;2.1
2011;1;27;0.5;5;2.8;0;415;85.5;71;100;0.4;3.2
2011;1;28;0.2;4.5;2.3;0;345;78.5;67;90;0.7;2.4
2011;1;29;-3.1;3.8;0.4;0;853;78;65;91;0.3;2.9
2011;1;30;-3.5;-0.8;-2.2;0;180;86.5;78;95;0.3;2
2011;1;31;-6;-1.2;-3.6;0;147;86.5;78;95;0.1;1.1
2011;2;1;-2.3;-1.1;-1.7;0;237;79;72;86;0.5;1.4
2011;2;2;-3.8;1.5;-1.1;0;331;87.5;80;95;0.3;1.7
2011;2;3;-0.5;2.8;1.1;0.5;200;97.5;95;100;0.2;2.2
2011;2;4;1.5;8.6;5.1;0;380;89.5;79;100;0.3;2.4
2011;2;5;6.6;12.2;9.4;0;740;79;60;98;0.9;2.4
2011;2;6;-2.7;5.9;1.6;0.5;375;95.5;91;100;0.2;0.7
2011;2;7;0.7;6;3.3;0;566;99.5;99;100;0.3;1.1
2011;2;8;-4.8;7.6;1.4;0.5;720;94.5;89;100;0.2;0.8
2011;2;9;0.3;3.4;1.9;0;170;99;98;100;0;1.3
2011;2;10;-0.2;7.1;3.5;0;539;90.5;81;100;0.4;1.2
2011;2;11;-2.1;9.2;3.5;0;589;87.5;75;100;0.4;1.1
2011;2;12;-3.5;8.3;2.4;0.5;546;90;80;100;0.2;0.6
2011;2;13;-1.5;9.8;4.2;0.5;776;85.5;71;100;0.3;0.9
2011;2;14;0.1;7.1;3.6;4.5;169;95.5;91;100;0;1
2011;2;15;2.7;9.2;5.9;9.5;406;89;78;100;0.5;1.8
2011;2;16;-0.3;11.4;5.5;0;957;80;60;100;0.5;1.3
2011;2;17;-1.1;6;2.5;0;380;94;88;100;0.3;1.7
2011;2;18;2.2;5.2;3.7;0;253;87.5;78;97;0.4;1.1
2011;2;19;2;4.9;3.5;3;443;89.5;81;98;0.5;1.3
2011;2;20;3.2;7.3;5.2;0;167;86;72;100;0.3;1.5
2011;2;21;3.2;9.6;6.4;1.5;774;82.5;67;98;0.7;1.4
2011;2;22;1.7;4.1;2.9;0;298;87.5;78;97;0.6;2.6
2011;2;23;-2.8;5;1.1;3.5;964;73.5;55;92;0.6;1.4
2011;2;24;2;6.4;4.2;2;310;93;86;100;0.3;2
2011;2;25;5.7;12.4;9;0.5;540;87;74;100;0.8;1.4
2011;2;26;4.2;9.4;6.8;2.5;348;88;76;100;0.6;2.3
2011;2;27;5.2;7.9;6.6;0.5;471;82.5;70;95;1.1;3.2
2011;2;28;0.9;8.3;4.6;0;1022;76.5;57;96;1.2;4.2
2011;3;1;4.1;11.6;7.9;0;943;69;48;90;1.8;3.8
2011;3;2;0.1;10.5;5.3;0;1373;59.5;35;84;2;3.7
2011;3;3;-2.2;7;2.4;0;1206;66.5;48;85;1.3;2.5
2011;3;4;-1.9;10.6;4.4;0;1239;68;46;90;1.3;1.9
2011;3;5;-1.8;12.7;5.4;0;1459;67;40;94;1.5;2.2
2011;3;6;-0.4;10.7;5.2;0;1513;64;43;85;1.9;3.5
2011;3;7;-1.9;10.4;4.2;0;1522;58.5;37;80;1.6;2
2011;3;8;-3.3;14.1;5.4;0;1485;63;36;90;1.6;2.1
2011;3;9;1.9;14.1;8;0;1403;63;46;80;1.9;2.6
2011;3;10;3;13.3;8.1;0;776;68.5;47;90;1.5;1.9
2011;3;11;1.7;13.9;7.8;0;1245;66.5;41;92;1.5;1.2
2011;3;12;-1.4;12.7;5.7;12.5;625;78.5;57;100;0.9;2
2011;3;13;6.4;10.1;8.2;9.5;368;95;90;100;0.5;1.2
2011;3;14;6.4;17.3;11.8;0;1104;78.5;57;100;1.5;1.1
2011;3;15;6.9;17.9;12.4;0;1293;69;43;95;2.1;2.4
2011;3;16;7.5;13.8;10.6;2;802;82.5;66;99;1.4;1.8
2011;3;17;6.9;9.8;8.4;0;300;89.5;79;100;0.8;3.1
2011;3;18;5.9;11.7;8.8;4;866;80.5;61;100;1.4;1.9
2011;3;19;7;9.6;8.3;0;563;85.5;71;100;1.3;3.4
2011;3;20;0.8;13.2;7;0;1828;59;28;90;2.6;3.5
2011;3;21;-0.2;14.5;7.2;0;1905;53;29;77;2.6;2.8
2011;3;22;1.1;15.2;8.1;0;1826;56;34;78;2.3;1.7
2011;3;23;3.6;18.3;10.9;0;1863;51;28;74;2.9;2.5
2011;3;24;3;19.7;11.4;0;1846;59.5;35;84;2.4;1.2
2011;3;25;0.4;20;10.2;0;1964;59;25;93;2.6;1.9
2011;3;26;2.9;19.6;11.2;2;1265;69;38;100;2.1;1.6
2011;3;27;6.2;16.8;11.5;0;1246;76;52;100;2;2.5
2011;3;28;8.4;17.3;12.8;0;1008;75.5;51;100;1.8;1.1
2011;3;29;3;17.9;10.4;2;1879;71;46;96;2.3;1.6
2011;3;30;8.9;15.4;12.1;0.5;1201;76;54;98;2.1;2.3
2011;3;31;9.6;15.7;12.6;3.5;486;82;67;97;1.3;2.8
2011;4;1;11.7;19.8;15.8;0;1743;75;54;96;2.8;1.3
2011;4;2;5;24.4;14.7;0.5;1986;68;36;100;3.1;2
2011;4;3;10.6;19.8;15.2;6;1076;74;60;88;2.3;2.2
2011;4;4;8.3;15.6;12;0.5;1122;72.5;50;95;2;1.5
2011;4;5;2.4;17;9.7;0;1638;72;47;97;2;0.9
2011;4;6;5.5;22.4;13.9;0;2070;68.5;41;96;3.1;1.7
2011;4;7;7.8;27;17.4;0;2156;69;42;96;3.4;1.1
2011;4;8;7.5;20.7;14.1;0;2229;63;38;88;3.5;2.3
2011;4;9;8.4;24.2;16.3;0;2283;61.5;38;85;4.3;3.1
2011;4;10;8.8;24.5;16.6;0;2245;49;27;71;4.3;2.5
2011;4;11;7;24.4;15.7;0;2120;59.5;37;82;3.5;1.5
2011;4;12;10.4;14.1;12.2;0;1638;62;40;84;3.5;3.5
2011;4;13;0.1;12.9;6.5;0;1980;60.5;37;84;2.5;1.5
2011;4;14;4.6;15.1;9.9;0;2075;54;31;77;3.4;2.4
2011;4;15;2.1;15.9;9;0;2388;55.5;28;83;3.5;2.5
2011;4;16;2.2;16.8;9.5;0;2393;56;34;78;3.4;1.9
2011;4;17;2.2;19.3;10.8;0;2383;55.5;29;82;3.3;1.4
2011;4;18;4.4;21.5;12.9;0;2269;56;27;85;3.6;1.5
2011;4;19;2.5;22.4;12.4;0;2399;62;33;91;3.4;1.2
2011;4;20;3.8;23.1;13.4;0;2286;60;27;93;3.4;1.1
2011;4;21;5.7;23;14.4;0;2331;58;26;90;3.8;1.4
2011;4;22;6.2;23.2;14.7;0;2239;60.5;32;89;3.5;0.8
2011;4;23;5.5;22.9;14.2;0;2171;66;38;94;3.5;1.5
2011;4;24;9.5;23.9;16.7;0;2153;67.5;39;96;3.7;1.3
2011;4;25;7.9;24.3;16.1;0;2406;59;26;92;4.6;2.6
2011;4;26;7.7;20.9;14.3;0;2588;55.5;35;76;4.8;3.1
2011;4;27;6.6;19.5;13.1;6;1551;67.5;47;88;2.9;2.1
2011;4;28;10.2;17.1;13.6;5.5;1487;74.5;53;96;3;2.7
2011;4;29;9.8;18.7;14.2;0;2098;73.5;50;97;3.3;1.1
2011;4;30;5.7;21.7;13.7;0;2636;65;33;97;3.9;1.1
2011;5;1;6.7;23.2;15;0;2350;63;34;92;3.8;1.2
2011;5;2;9.6;22.7;16.2;0;1758;65;42;88;3.4;1.4
2011;5;3;11;18.2;14.6;0;1837;64.5;47;82;3.8;2.5
2011;5;4;4.3;18.2;11.2;0;2641;50.5;26;75;4.3;2.3
2011;5;5;3.6;22.3;12.9;0;2663;48.5;22;75;4.2;1.4
2011;5;6;3.9;25.1;14.5;0;2532;56.5;27;86;4.5;2.1
2011;5;7;8.4;25;16.7;0;2267;56.5;31;82;4.9;2.8
2011;5;8;11;26.9;19;0;2046;54.5;29;80;4.2;1.1
2011;5;9;12;28.6;20.3;0;2615;53.5;23;84;5.3;1.6
2011;5;10;11.3;27;19.1;0;2191;68.5;44;93;4.3;1.5
2011;5;11;12;24.7;18.4;14;1418;74;55;93;2.9;1
2011;5;12;14;20.8;17.4;3;1253;73.5;49;98;2.9;1.5
2011;5;13;5.7;21.2;13.5;0;2850;62.5;34;91;4.4;1.4
2011;5;14;6.8;17.3;12;0.5;848;73.5;52;95;1.9;1.4
2011;5;15;4.8;17;10.9;0;2026;69.5;46;93;3.3;2
2011;5;16;5.3;18.2;11.8;0;1779;70.5;46;95;2.9;0.8
2011;5;17;4.6;23.6;14.1;0.5;2509;67.5;39;96;3.9;0.8
2011;5;18;7.6;26.2;16.9;0;2877;60;27;93;4.9;1.1
2011;5;19;11.8;21.8;16.8;3;1320;74;53;95;2.9;1.4
2011;5;20;9.3;25.3;17.3;5;2018;69;41;97;3.8;1.2
2011;5;21;10.3;26.1;18.2;0;2764;66.5;36;97;5;1.3
2011;5;22;12.5;26.6;19.5;0.5;2360;68.5;42;95;4.9;2
2011;5;23;8.9;25.7;17.3;0;2880;63.5;36;91;5;1.1
2011;5;24;8;23.7;15.9;0;2873;64.5;35;94;5.1;2.2
2011;5;25;7;26.8;16.9;0;3010;58;31;85;5.3;1.5
2011;5;26;8.4;21.9;15.1;0;1480;66;39;93;3.3;2
2011;5;27;10.2;18.8;14.5;0.5;1809;65;43;87;3.8;2
2011;5;28;4.1;21.4;12.8;0;2566;63.5;34;93;4.1;1.1
2011;5;29;5.2;25.9;15.5;0;2902;61;31;91;4.8;1.1
2011;5;30;7.4;29.7;18.6;3;2857;57.5;25;90;5.9;2.5
2011;5;31;11;16.9;13.9;6.5;467;86;77;95;1.3;1.9
2011;6;1;9.1;16;12.6;0;944;69.5;47;92;3;3.9
2011;6;2;9.2;21.7;15.5;0;1269;68.5;55;82;3;2.1
2011;6;3;11.8;24.9;18.4;0;2027;66.5;45;88;4.4;2
2011;6;4;13.4;28.3;20.8;3;2390;68.5;41;96;5;1.6
2011;6;5;13.8;26.4;20.1;0;2465;70;43;97;5.1;2
2011;6;6;13.9;23.4;18.6;13.5;2038;74;53;95;4.3;2.3
2011;6;7;12.3;26.3;19.3;42.5;2314;67;37;97;4.6;1.6
2011;6;8;13.2;17.5;15.4;0.5;938;74;51;97;2.4;1.7
2011;6;9;6.6;19.3;12.9;0;1426;71;46;96;2.6;0.9
2011;6;10;9.7;19.3;14.5;3.5;1398;72;48;96;2.8;1.2
2011;6;11;10.3;20.5;15.4;0;2182;66;35;97;4;1.3
2011;6;12;5.5;22.2;13.9;0.5;2755;60;29;91;4.5;1.3
2011;6;13;13.1;24.5;18.8;0;1787;69.5;44;95;3.7;0.9
2011;6;14;11.7;24.8;18.2;2.5;1413;74;51;97;3;0.9
2011;6;15;14.1;26.4;20.2;0;2028;64.5;38;91;4.3;0.9
2011;6;16;11.4;21.8;16.6;15;977;77.5;60;95;2.2;1.1
2011;6;17;9.9;21.6;15.8;17;1698;74;51;97;3.2;1.6
2011;6;18;12.5;20;16.2;0;1883;64;43;85;4.5;3.1
2011;6;19;11.5;20;15.8;0;2130;61;39;83;4.5;2.4
2011;6;20;13.6;25.4;19.5;0;1497;70;46;94;3.8;1.7
2011;6;21;12.4;29.2;20.8;0;2423;68;40;96;5.1;1.7
2011;6;22;15.3;26.8;21;0.5;1365;71;48;94;4;2.2
2011;6;23;11.2;21.9;16.5;0;2223;64;41;87;4.5;1.9
2011;6;24;7.5;23.3;15.4;0;2352;60;29;91;4.5;1.6
2011;6;25;7.4;26.9;17.1;0;2780;60.5;31;90;5;1.1
2011;6;26;11.2;31.2;21.2;0;3062;60;30;90;6.1;1.5
2011;6;27;14.3;34.6;24.4;0;2873;60;31;89;6.4;1.6
2011;6;28;15.6;35.6;25.6;0;2740;56;23;89;6.6;1.8
2011;6;29;17.9;20.3;19.1;0;656;76;62;90;2.4;2.7
2011;6;30;11.9;24.1;18;0;2848;52.5;27;78;6;2.4
2011;7;1;8.5;23.9;16.2;0;2607;53;25;81;5.4;2.4
2011;7;2;9.1;23;16;0;3097;52;28;76;5.8;2.2
2011;7;3;8.2;25.5;16.9;0;3121;51;27;75;5.9;2.1
2011;7;4;11.4;28.5;20;0;2700;45;24;66;5.7;1.7
2011;7;5;10;31.1;20.5;0;2998;52;21;83;5.9;1.3
2011;7;6;18.3;26;22.1;0;1456;50;33;67;4.7;2.2
2011;7;7;10.2;20.9;15.5;35.5;582;70.5;46;95;1.7;1.4
2011;7;8;11.8;25;18.4;0;2880;65;33;97;5.6;2.2
2011;7;9;11.6;24.2;17.9;1;1345;72;48;96;2.9;1.4
2011;7;10;13.6;23.6;18.6;2.5;1310;76;53;99;2.9;1.8
2011;7;11;13.1;27.5;20.3;0;2920;66;36;96;5.8;1.9
2011;7;12;15.8;30.9;23.4;14;2091;65;35;95;5.2;2.1
2011;7;13;15;19.2;17.1;4.5;502;87;78;96;1.6;3
2011;7;14;8.5;21.4;14.9;0;2275;65;34;96;4.2;1.7
2011;7;15;8.6;24.2;16.4;0;2448;64;34;94;4.3;1.1
2011;7;16;9.9;25.7;17.8;9;2200;66;39;93;4.7;2.8
2011;7;17;13.7;18.4;16;3.5;1108;77;62;92;3;4
2011;7;18;11.3;19.8;15.5;3;1483;70;51;89;3.3;2.5
2011;7;19;10;18.6;14.3;11;1238;74.5;55;94;2.7;2.7
2011;7;20;12.6;20.8;16.7;8;1425;71;48;94;3.2;1.9
2011;7;21;13.6;22;17.8;3.5;1644;71.5;48;95;3.7;2.5
2011;7;22;14.2;21.3;17.8;0.5;1342;74;56;92;3;1.6
2011;7;23;12.1;20.1;16.1;17.5;1702;71.5;50;93;3.6;2
2011;7;24;9.2;19.8;14.5;0;1687;69;43;95;3.2;1.4
2011;7;25;11.5;19.7;15.6;0.5;1240;78.5;64;93;2.5;1.3
2011;7;26;13.3;19;16.1;4.5;797;83;71;95;1.7;1
2011;7;27;13.6;23.6;18.6;0;1912;66.5;43;90;4.2;2.1
2011;7;28;15;20.9;18;0.5;1008;72.5;55;90;2.7;1.6
2011;7;29;11.5;24.4;18;0;2422;70;46;94;4.6;2.3
2011;7;30;15.3;22.4;18.9;0;2398;65.5;43;88;5.3;3
2011;7;31;11.8;23;17.4;0;2492;63.5;42;85;4.8;2.1
2011;8;1;9.5;26.3;17.9;0;2809;60;30;90;5;1.3
2011;8;2;11.5;29.1;20.3;1.5;2617;61;37;85;5.2;1.9
2011;8;3;18.2;25.9;22;0;1306;74.5;56;93;3.5;2.2
2011;8;4;16.9;27.5;22.2;3.5;2042;66;39;93;4.6;1.8
2011;8;5;18.4;24.4;21.4;3;1340;79;64;94;3;1.4
2011;8;6;17.4;23;20.2;30;742;87.5;77;98;1.8;1.7
2011;8;7;15.7;22.9;19.3;0;2114;66;39;93;4.6;2.4
2011;8;8;12.9;21.4;17.1;0;1665;68;43;93;4.2;3.7
2011;8;9;13.1;20.6;16.9;0;1950;67.5;47;88;4.1;2.7
2011;8;10;8.6;22.5;15.6;0;2563;61;35;87;4.1;1.1
2011;8;11;8.7;26;17.4;0;2416;62.5;35;90;4.4;1.7
2011;8;12;12.6;22.7;17.7;0;1220;73.5;55;92;2.7;1.8
2011;8;13;14.5;27.9;21.2;0;2168;67;40;94;4.5;1.6
2011;8;14;14.1;24.9;19.5;18.5;1177;73;51;95;2.8;2.1
2011;8;15;17.2;23.2;20.2;0;2256;75.5;54;97;4.4;2.2
2011;8;16;12.8;26;19.4;0.5;2184;71.5;49;94;4;1.2
2011;8;17;13.8;29.5;21.6;20.5;2376;66;40;92;4.8;1.8
2011;8;18;18.4;29.3;23.8;3;1986;71.5;51;92;4.6;2.2
2011;8;19;17.8;29.8;23.8;0;2079;73;50;96;4.6;2
2011;8;20;18.1;30.8;24.5;0;2292;68.5;48;89;4.9;1.5
2011;8;21;19.3;32.9;26.1;0;1629;70;46;94;4;1.1
2011;8;22;18.9;34.6;26.8;0;2307;63.5;33;94;5.5;1.7
2011;8;23;16.7;33.1;24.9;0;2223;56.5;29;84;5.6;2.7
2011;8;24;18.3;25.7;22;0;1283;71.5;57;86;3.2;1.7
2011;8;25;16.9;23.2;20;4.5;1056;82;69;95;2.3;1.2
2011;8;26;13.2;24.2;18.7;17.5;629;82;67;97;2.4;3
2011;8;27;11.4;19.5;15.4;0.5;1201;71;52;90;2.8;2.7
2011;8;28;7.8;22.8;15.3;0;2275;66;38;94;3.5;1.4
2011;8;29;8.4;22.3;15.3;0;1874;63.5;37;90;3.1;1.2
2011;8;30;9.5;22.3;15.9;0;2092;64;39;89;3.4;1.2
2011;8;31;10.3;24.1;17.2;0;2010;62.5;45;80;3.6;1.7
2011;9;1;12.6;26.4;19.5;0;1709;70;54;86;3.1;0.9
2011;9;2;16.5;29.4;23;0;2075;69;46;92;4.3;1.9
2011;9;3;15.9;27.6;21.8;0;1452;72.5;56;89;3.3;2.1
2011;9;4;18.1;22.6;20.4;2;642;79;65;93;1.8;1.3
2011;9;5;12.6;22.5;17.5;0;1777;60.5;36;85;3.8;2.7
2011;9;6;7.8;22.6;15.2;0;2013;66.5;42;91;3.3;2.1
2011;9;7;14.9;22.5;18.7;0;1590;60;42;78;4;3.8
2011;9;8;11.6;22.3;17;3;1311;69.5;47;92;2.8;2.5
2011;9;9;17.1;26.3;21.7;2.5;1351;76;56;96;2.9;1.3
2011;9;10;13.8;29.3;21.5;0;1913;73;49;97;3.9;2.4
2011;9;11;18.5;24.3;21.4;1;702;73;57;89;2.6;2.2
2011;9;12;10.9;24.8;17.8;0.5;1855;70.5;45;96;3.3;2.6
2011;9;13;17.9;23.6;20.8;2.5;999;72;53;91;2.6;2.2
2011;9;14;11.6;20.8;16.2;0;1657;68;46;90;2.8;1.5
2011;9;15;8.8;22.9;15.9;0;1911;59;36;82;3.1;1.8
2011;9;16;8.8;23.9;16.4;0.5;1104;72;56;88;1.9;0.8
2011;9;17;15.3;22.5;18.9;2.5;820;71.5;49;94;2.3;2
2011;9;18;10.8;17.1;14;1;1513;64;40;88;2.8;2.7
2011;9;19;10.3;18.6;14.5;3;1437;71;50;92;2.7;2.9
2011;9;20;5.7;20.9;13.3;0;1824;67.5;42;93;2.3;1
2011;9;21;6.4;22.1;14.2;0;1738;64.5;40;89;2.3;0.7
2011;9;22;6.9;20.9;13.9;0;1149;70;48;92;1.8;1.1
2011;9;23;9.5;22.2;15.9;0;1765;64.5;45;84;2.7;1.5
2011;9;24;7.5;22.5;15;0;1427;73.5;56;91;2;1
2011;9;25;10.1;26.6;18.4;0;1612;66.5;42;91;2.5;0.8
2011;9;26;10.5;27.5;19;0;1538;67;42;92;2.4;0.6
2011;9;27;12.2;26.9;19.5;0;1464;68.5;45;92;2.7;1.7
2011;9;28;13.2;26.2;19.7;0;1605;65;45;85;2.7;1.3
2011;9;29;11.4;26.7;19;0;1580;66;43;89;2.4;0.8
2011;9;30;10.1;26.9;18.5;0.5;1549;68;42;94;2.3;0.8
2011;10;1;8.3;26.2;17.2;0;1548;68.5;44;93;2.1;0.7
2011;10;2;9.1;26.6;17.9;0;1539;67.5;44;91;2.2;0.8
2011;10;3;7.8;26.3;17;0;1517;68.5;44;93;2;0.6
2011;10;4;6.9;26.3;16.6;0;1461;65;38;92;2.3;1.8
2011;10;5;10.2;23.2;16.7;0;1142;67;43;91;1.8;0.8
2011;10;6;7.8;20.6;14.2;3.5;735;74;57;91;1.7;2.7
2011;10;7;7.4;14.2;10.8;1;964;68.5;49;88;1.8;3.2
2011;10;8;5.7;11.9;8.8;4.5;294;80.5;69;92;0.7;2.3
2011;10;9;9.1;13.2;11.1;3;380;89;83;95;0.8;1.8
2011;10;10;11.5;19.4;15.4;0;668;81.5;68;95;1.2;1.5
2011;10;11;13.5;16.1;14.8;0;399;80.5;72;89;1.1;1.2
2011;10;12;13.1;15.9;14.5;0.5;320;79;67;91;1;1
2011;10;13;11.8;17.8;14.8;0;708;79;65;93;1.3;1.7
2011;10;14;8.4;16.3;12.3;0;1387;68.5;46;91;2;3.1
2011;10;15;3.6;16.9;10.2;0.5;1281;71.5;54;89;1.2;1.2
2011;10;16;1.4;16.8;9.1;0;1244;77;62;92;0.9;0.7
2011;10;17;4.4;17.9;11.1;0;824;78.5;62;95;0.9;0.7
2011;10;18;4.3;19.9;12.1;12.5;1069;75;54;96;1.2;2.3
2011;10;19;5.8;9;7.4;11;451;84.5;76;93;0.8;2.1
2011;10;20;0.4;10.3;5.3;1;803;81;68;94;0.6;0.8
2011;10;21;0.2;9.7;4.9;0;691;78;62;94;0.8;1.9
2011;10;22;2.1;10.8;6.4;0.5;634;80.5;68;93;0.7;1.1
2011;10;23;0.6;15;7.8;0;940;76.5;58;95;0.7;1.1
2011;10;24;1.4;18.2;9.8;16.5;1004;74;54;94;0.9;1.7
2011;10;25;8.9;14;11.4;6;365;85.5;77;94;0.8;1.4
2011;10;26;4.2;15.1;9.6;0;884;76;57;95;0.7;1
2011;10;27;2.7;18.5;10.6;0;994;70;47;93;0.8;1.4
2011;10;28;9;14.5;11.8;0;268;83;73;93;0.6;0.6
2011;10;29;9;16.6;12.8;0;500;80;65;95;0.6;0.6
2011;10;30;10.7;16.1;13.4;0;431;83;70;96;0.7;0.8
2011;10;31;11.7;15.8;13.8;0.5;338;84;73;95;0.9;1
2011;11;1;5.1;15.7;10.4;4;511;86;75;97;0.5;1.2
2011;11;2;9.7;19.4;14.5;0;616;82.5;68;97;1;2.2
2011;11;3;13.5;15;14.2;17;212;77.5;63;92;0.9;2.3
2011;11;4;11;13.9;12.4;24.5;171;88.5;84;93;0.4;1.4
2011;11;5;9.2;15.4;12.3;1;316;87.5;80;95;0.6;1.3
2011;11;6;6.9;16.2;11.6;0;747;81;67;95;0.6;1.4
2011;11;7;6.1;11.1;8.6;0.5;139;91;86;96;0;1.1
2011;11;8;9.5;11;10.2;0.5;215;93.5;91;96;0.4;0.9
2011;11;9;7;8.2;7.6;0;164;95.5;94;97;0.1;0.9
2011;11;10;7.1;9.5;8.3;0;211;93;90;96;0.3;0.9
2011;11;11;6;7.7;6.8;0;159;96.5;96;97;0.1;1.2
2011;11;12;6.5;10.3;8.4;0.5;401;94;91;97;0.3;0.9
2011;11;13;2.5;7.2;4.8;0;259;95;93;97;0.2;1.3
2011;11;14;3.1;5.7;4.4;0.5;228;97.5;97;98;0.2;1.2
2011;11;15;3.1;4.6;3.8;0;208;97.5;97;98;0.2;1.5
2011;11;16;1.1;4.1;2.6;0;213;94;91;97;0.2;1.2
2011;11;17;3.2;10.3;6.8;0.5;529;90;82;98;0.2;1
2011;11;18;2.8;6.4;4.6;0.5;229;98;97;99;0.1;0.7
2011;11;19;3.2;8.2;5.7;1;272;93.5;88;99;0.2;0.7
